aX,aY,aZ,gX,gY,gZ
10.34, -0.28, 1.18, -0.09, 0.22, -0.01
10.30, -0.25, 1.13, -0.09, 0.10, -0.03
10.25, -0.27, 1.10, -0.09, -0.01, -0.01
10.38, -0.25, 1.32, -0.10, -0.11, 0.00
10.43, -0.29, 1.32, -0.10, -0.25, 0.04
9.76, -0.31, 0.33, -0.11, -0.27, 0.05
9.49, -0.34, -0.12, -0.09, 0.06, 0.05
9.95, -0.38, 0.50, -0.09, 0.28, 0.02
10.30, -0.34, 1.04, -0.09, 0.26, 0.01
10.37, -0.29, 1.27, -0.09, 0.21, -0.03
10.28, -0.24, 1.09, -0.09, 0.11, -0.04
10.28, -0.26, 1.13, -0.09, -0.01, -0.02
10.38, -0.24, 1.36, -0.10, -0.12, 0.02
10.42, -0.29, 1.37, -0.10, -0.24, 0.05
9.83, -0.31, 0.47, -0.11, -0.27, 0.07
9.46, -0.34, -0.09, -0.09, 0.05, 0.04
9.96, -0.36, 0.51, -0.09, 0.27, 0.01
10.30, -0.36, 1.04, -0.08, 0.26, -0.01
10.38, -0.34, 1.24, -0.08, 0.21, -0.02
10.26, -0.27, 1.05, -0.09, 0.11, -0.03
10.27, -0.27, 1.10, -0.09, -0.00, -0.02
10.37, -0.26, 1.34, -0.10, -0.12, 0.02
10.45, -0.27, 1.40, -0.10, -0.23, 0.05
9.69, -0.26, 0.32, -0.11, -0.25, 0.06
9.47, -0.29, 0.00, -0.09, 0.04, 0.03
9.93, -0.23, 0.60, -0.09, 0.27, 0.00
10.27, -0.17, 1.14, -0.09, 0.25, -0.01
10.36, -0.12, 1.38, -0.09, 0.21, -0.02
10.27, -0.06, 1.23, -0.09, 0.11, -0.01
10.26, -0.07, 1.27, -0.10, -0.01, 0.00
10.35, -0.07, 1.47, -0.10, -0.11, 0.01
10.48, -0.15, 1.49, -0.10, -0.22, 0.04
9.80, -0.25, 0.36, -0.11, -0.27, 0.05
9.46, -0.39, -0.16, -0.09, 0.02, 0.04
9.93, -0.41, 0.39, -0.09, 0.26, 0.01
10.30, -0.48, 0.95, -0.08, 0.25, 0.00
10.33, -0.50, 1.09, -0.09, 0.22, -0.01
10.28, -0.48, 0.97, -0.09, 0.10, -0.02
10.26, -0.50, 0.91, -0.10, -0.01, -0.01
10.38, -0.43, 1.13, -0.10, -0.11, 0.00
10.40, -0.43, 1.02, -0.11, -0.26, 0.04
9.71, -0.40, 0.01, -0.11, -0.28, 0.05
9.37, -0.43, -0.40, -0.09, 0.02, 0.05
9.96, -0.35, 0.43, -0.08, 0.28, 0.03
10.34, -0.26, 1.18, -0.08, 0.27, 0.01
10.34, -0.19, 1.33, -0.08, 0.23, -0.02
10.26, -0.13, 1.35, -0.09, 0.11, -0.04
10.25, -0.14, 1.37, -0.09, -0.00, -0.03
10.37, -0.09, 1.62, -0.10, -0.10, 0.00
10.44, -0.11, 1.58, -0.10, -0.23, 0.05
9.83, -0.16, 0.63, -0.11, -0.27, 0.07
9.49, -0.23, -0.04, -0.10, 0.05, 0.04
10.00, -0.28, 0.60, -0.09, 0.26, 0.01
10.30, -0.30, 1.01, -0.08, 0.26, -0.00
10.36, -0.30, 1.21, -0.09, 0.21, -0.02
10.27, -0.29, 1.05, -0.09, 0.11, -0.03
10.25, -0.38, 1.04, -0.09, -0.01, -0.02
10.38, -0.38, 1.21, -0.10, -0.12, 0.02
10.46, -0.42, 1.25, -0.10, -0.24, 0.05
9.84, -0.48, 0.27, -0.11, -0.28, 0.08
9.44, -0.47, -0.30, -0.10, 0.03, 0.03
9.90, -0.43, 0.29, -0.09, 0.27, 0.00
10.33, -0.43, 1.00, -0.08, 0.27, -0.02
10.36, -0.34, 1.19, -0.08, 0.22, -0.02
10.26, -0.27, 1.07, -0.09, 0.12, -0.02
10.25, -0.24, 1.24, -0.09, -0.00, -0.01
10.37, -0.19, 1.52, -0.10, -0.11, 0.01
10.45, -0.18, 1.58, -0.10, -0.23, 0.04
9.75, -0.18, 0.51, -0.11, -0.26, 0.05
9.43, -0.25, 0.02, -0.10, 0.02, 0.04
9.90, -0.19, 0.56, -0.09, 0.26, 0.01
10.31, -0.20, 1.15, -0.08, 0.26, -0.00
10.34, -0.18, 1.25, -0.09, 0.22, -0.01
10.25, -0.21, 1.05, -0.09, 0.12, -0.01
10.25, -0.26, 1.09, -0.09, -0.01, -0.01
10.37, -0.27, 1.32, -0.10, -0.11, 0.00
10.47, -0.33, 1.33, -0.10, -0.22, 0.03
9.79, -0.40, 0.26, -0.11, -0.27, 0.05
9.40, -0.50, -0.33, -0.10, 0.01, 0.05
9.88, -0.40, 0.29, -0.09, 0.25, 0.02
10.30, -0.44, 0.95, -0.09, 0.26, 0.01
10.31, -0.32, 1.03, -0.09, 0.22, -0.02
10.30, -0.27, 1.03, -0.09, 0.11, -0.04
10.27, -0.28, 1.10, -0.09, -0.01, -0.02
10.38, -0.24, 1.34, -0.10, -0.10, 0.00
10.44, -0.24, 1.42, -0.10, -0.23, 0.05
9.83, -0.27, 0.55, -0.11, -0.27, 0.07
9.37, -0.30, -0.11, -0.10, -0.01, 0.05
9.93, -0.25, 0.59, -0.09, 0.27, 0.01
10.29, -0.26, 1.15, -0.09, 0.26, -0.00
10.31, -0.17, 1.19, -0.09, 0.22, -0.02
10.27, -0.17, 1.16, -0.09, 0.11, -0.03
10.25, -0.22, 1.17, -0.09, -0.00, -0.02
10.36, -0.23, 1.38, -0.10, -0.09, 0.00
10.45, -0.28, 1.41, -0.10, -0.22, 0.05
9.89, -0.38, 0.52, -0.11, -0.28, 0.08
9.32, -0.44, -0.30, -0.10, -0.03, 0.05
9.91, -0.40, 0.38, -0.09, 0.26, 0.00
10.31, -0.43, 0.99, -0.09, 0.27, -0.02
10.33, -0.35, 1.09, -0.09, 0.22, -0.02
10.27, -0.32, 0.96, -0.09, 0.12, -0.02
10.30, -0.30, 1.10, -0.09, 0.00, -0.01
10.40, -0.27, 1.33, -0.10, -0.11, 0.01
10.49, -0.28, 1.41, -0.10, -0.23, 0.04
9.94, -0.34, 0.61, -0.11, -0.29, 0.06
9.44, -0.35, -0.09, -0.10, 0.01, 0.04
9.86, -0.27, 0.43, -0.09, 0.25, 0.01
10.32, -0.32, 1.21, -0.09, 0.28, -0.01
10.32, -0.21, 1.24, -0.09, 0.23, -0.01
10.24, -0.23, 1.10, -0.09, 0.12, -0.01
10.29, -0.20, 1.24, -0.09, 0.01, 0.00
10.37, -0.18, 1.41, -0.10, -0.10, 0.00
10.47, -0.22, 1.47, -0.10, -0.22, 0.03
9.81, -0.28, 0.48, -0.11, -0.28, 0.05
9.38, -0.38, -0.21, -0.10, -0.00, 0.05
9.85, -0.31, 0.32, -0.09, 0.25, 0.02
10.29, -0.39, 1.07, -0.08, 0.27, 0.01
10.30, -0.28, 1.06, -0.09, 0.23, -0.01
10.23, -0.34, 0.93, -0.09, 0.12, -0.02
10.26, -0.32, 1.07, -0.09, -0.00, -0.03
10.37, -0.30, 1.27, -0.10, -0.09, -0.00
10.47, -0.31, 1.36, -0.10, -0.21, 0.03
9.89, -0.38, 0.48, -0.11, -0.28, 0.07
9.34, -0.40, -0.29, -0.10, -0.02, 0.05
9.82, -0.33, 0.31, -0.09, 0.24, 0.03
10.33, -0.34, 1.14, -0.09, 0.27, 0.00
10.31, -0.22, 1.08, -0.09, 0.23, -0.02
10.28, -0.23, 1.07, -0.09, 0.12, -0.03
10.30, -0.22, 1.17, -0.09, 0.00, -0.02
10.37, -0.21, 1.40, -0.10, -0.09, 0.00
10.46, -0.22, 1.48, -0.10, -0.22, 0.05
9.96, -0.31, 0.68, -0.11, -0.28, 0.08
9.29, -0.35, -0.28, -0.10, -0.04, 0.05
9.86, -0.26, 0.42, -0.09, 0.25, 0.00
10.32, -0.34, 1.14, -0.08, 0.27, -0.02
10.26, -0.25, 0.98, -0.09, 0.23, -0.03
10.24, -0.30, 1.01, -0.09, 0.12, -0.02
10.29, -0.28, 1.15, -0.09, 0.01, -0.01
10.36, -0.29, 1.30, -0.10, -0.08, 0.01
10.47, -0.31, 1.41, -0.10, -0.22, 0.04
9.98, -0.39, 0.65, -0.11, -0.29, 0.06
9.29, -0.40, -0.34, -0.10, -0.06, 0.05
9.83, -0.33, 0.33, -0.09, 0.24, 0.01
10.33, -0.35, 1.13, -0.08, 0.29, -0.01
10.29, -0.26, 1.07, -0.09, 0.23, -0.02
10.25, -0.28, 1.00, -0.09, 0.12, -0.01
10.30, -0.23, 1.21, -0.09, 0.01, 0.00
10.38, -0.23, 1.37, -0.10, -0.09, 0.00
10.46, -0.24, 1.44, -0.10, -0.21, 0.03
10.08, -0.32, 0.87, -0.11, -0.29, 0.04
9.33, -0.33, -0.23, -0.10, -0.02, 0.04
9.80, -0.28, 0.35, -0.09, 0.24, 0.02
10.32, -0.30, 1.12, -0.09, 0.29, 0.01
10.27, -0.20, 1.03, -0.09, 0.23, -0.01
10.26, -0.25, 1.02, -0.09, 0.13, -0.02
10.32, -0.21, 1.26, -0.09, 0.02, -0.02
10.36, -0.22, 1.32, -0.10, -0.09, -0.00
10.48, -0.24, 1.41, -0.10, -0.21, 0.03
9.94, -0.33, 0.59, -0.11, -0.29, 0.07
9.31, -0.36, -0.33, -0.10, -0.04, 0.05
9.76, -0.37, 0.21, -0.09, 0.23, 0.03
10.35, -0.37, 1.12, -0.08, 0.29, -0.00
10.26, -0.29, 0.90, -0.09, 0.24, -0.02
10.26, -0.35, 1.04, -0.09, 0.13, -0.03
10.31, -0.29, 1.25, -0.09, 0.01, -0.03
10.39, -0.28, 1.38, -0.10, -0.08, -0.00
10.48, -0.28, 1.48, -0.10, -0.20, 0.04
10.05, -0.35, 0.77, -0.11, -0.29, 0.08
9.31, -0.38, -0.31, -0.10, -0.07, 0.06
9.71, -0.42, 0.15, -0.09, 0.22, 0.02
10.35, -0.34, 1.10, -0.08, 0.29, -0.02
10.25, -0.30, 0.87, -0.08, 0.24, -0.03
10.26, -0.28, 1.01, -0.09, 0.12, -0.02
10.32, -0.22, 1.23, -0.09, 0.02, -0.01
10.36, -0.25, 1.35, -0.10, -0.07, 0.01
10.46, -0.26, 1.41, -0.10, -0.21, 0.03
10.11, -0.34, 0.85, -0.11, -0.29, 0.06
9.32, -0.37, -0.32, -0.10, -0.08, 0.05
9.80, -0.33, 0.30, -0.09, 0.23, 0.01
10.29, -0.33, 1.09, -0.08, 0.28, -0.01
10.23, -0.31, 0.88, -0.08, 0.24, -0.02
10.25, -0.29, 1.02, -0.09, 0.13, -0.01
10.33, -0.23, 1.25, -0.09, 0.02, 0.00
10.35, -0.26, 1.32, -0.10, -0.06, 0.01
10.44, -0.23, 1.39, -0.10, -0.19, 0.02
10.16, -0.30, 0.97, -0.11, -0.28, 0.04
9.37, -0.33, -0.25, -0.10, -0.10, 0.04
9.76, -0.37, 0.25, -0.09, 0.22, 0.02
10.30, -0.29, 1.07, -0.09, 0.28, 0.01
10.25, -0.26, 0.97, -0.09, 0.23, -0.01
10.25, -0.29, 1.04, -0.09, 0.13, -0.02
10.33, -0.24, 1.30, -0.09, 0.03, -0.02
10.37, -0.29, 1.34, -0.10, -0.08, -0.01
10.47, -0.27, 1.42, -0.10, -0.20, 0.02
10.18, -0.33, 0.97, -0.11, -0.29, 0.05
9.32, -0.37, -0.32, -0.10, -0.07, 0.06
9.69, -0.44, 0.14, -0.09, 0.21, 0.03
10.29, -0.28, 0.97, -0.08, 0.30, 0.01
10.21, -0.32, 0.85, -0.09, 0.24, -0.02
10.27, -0.28, 1.02, -0.09, 0.13, -0.03
10.36, -0.24, 1.30, -0.09, 0.04, -0.04
10.36, -0.29, 1.32, -0.10, -0.07, -0.01
10.48, -0.25, 1.45, -0.10, -0.19, 0.03
10.05, -0.34, 0.80, -0.11, -0.30, 0.08
9.27, -0.35, -0.32, -0.10, -0.09, 0.06
9.66, -0.40, 0.17, -0.09, 0.20, 0.03
10.34, -0.26, 1.10, -0.08, 0.30, -0.02
10.20, -0.30, 0.86, -0.09, 0.24, -0.03
10.29, -0.24, 1.13, -0.09, 0.14, -0.03
10.33, -0.20, 1.32, -0.09, 0.03, -0.01
10.36, -0.23, 1.31, -0.10, -0.06, 0.01
10.45, -0.25, 1.41, -0.10, -0.19, 0.04
10.18, -0.35, 0.95, -0.11, -0.30, 0.06
9.32, -0.39, -0.32, -0.10, -0.12, 0.05
9.61, -0.48, 0.05, -0.09, 0.18, 0.02
10.28, -0.32, 0.98, -0.08, 0.31, -0.01
10.21, -0.39, 0.82, -0.08, 0.24, -0.02
10.32, -0.28, 1.17, -0.09, 0.15, -0.02
10.35, -0.26, 1.34, -0.09, 0.04, 0.00
10.33, -0.27, 1.29, -0.10, -0.05, 0.01
10.48, -0.25, 1.48, -0.10, -0.20, 0.02
10.19, -0.30, 1.04, -0.11, -0.30, 0.04
9.34, -0.36, -0.24, -0.10, -0.14, 0.04
9.67, -0.40, 0.16, -0.09, 0.21, 0.03
10.26, -0.25, 0.99, -0.08, 0.31, 0.01
10.19, -0.34, 0.87, -0.08, 0.24, 0.00
10.25, -0.26, 1.11, -0.09, 0.14, -0.02
10.34, -0.21, 1.34, -0.09, 0.05, -0.02
10.30, -0.23, 1.26, -0.09, -0.05, -0.01
10.44, -0.23, 1.41, -0.10, -0.18, 0.02
10.21, -0.26, 1.03, -0.11, -0.29, 0.05
9.36, -0.38, -0.22, -0.10, -0.16, 0.06
9.65, -0.44, 0.12, -0.09, 0.19, 0.04
10.22, -0.26, 0.90, -0.08, 0.30, 0.01
10.19, -0.34, 0.86, -0.08, 0.24, -0.02
10.29, -0.27, 1.12, -0.09, 0.14, -0.03
10.37, -0.25, 1.36, -0.09, 0.06, -0.04
10.33, -0.25, 1.27, -0.10, -0.06, -0.01
10.42, -0.25, 1.35, -0.10, -0.18, 0.03
10.22, -0.27, 1.00, -0.11, -0.29, 0.06
9.35, -0.36, -0.28, -0.10, -0.13, 0.07
9.59, -0.44, 0.07, -0.09, 0.18, 0.04
10.19, -0.31, 0.86, -0.08, 0.30, -0.00
10.19, -0.35, 0.87, -0.08, 0.24, -0.03
10.31, -0.23, 1.19, -0.09, 0.15, -0.03
10.36, -0.26, 1.38, -0.09, 0.07, -0.03
10.32, -0.25, 1.30, -0.10, -0.05, 0.01
10.41, -0.23, 1.36, -0.10, -0.17, 0.04
10.22, -0.25, 1.08, -0.11, -0.29, 0.06
9.36, -0.35, -0.22, -0.10, -0.16, 0.05
9.57, -0.42, 0.03, -0.09, 0.15, 0.02
10.23, -0.27, 0.93, -0.08, 0.30, -0.01
10.23, -0.36, 0.87, -0.09, 0.24, -0.01
10.36, -0.24, 1.22, -0.09, 0.16, -0.02
10.36, -0.25, 1.33, -0.09, 0.05, -0.00
10.32, -0.26, 1.24, -0.10, -0.04, 0.01
10.38, -0.27, 1.32, -0.10, -0.16, 0.02
10.24, -0.28, 1.08, -0.11, -0.28, 0.04
9.39, -0.38, -0.18, -0.10, -0.17, 0.04
9.51, -0.39, -0.03, -0.09, 0.14, 0.02
10.20, -0.31, 0.91, -0.08, 0.30, 0.01
10.21, -0.37, 0.92, -0.09, 0.24, 0.00
10.35, -0.24, 1.29, -0.09, 0.17, -0.01
10.35, -0.28, 1.34, -0.09, 0.06, -0.02
10.31, -0.27, 1.23, -0.10, -0.03, -0.01
10.39, -0.25, 1.34, -0.10, -0.16, 0.01
10.28, -0.25, 1.17, -0.11, -0.28, 0.05
9.43, -0.36, -0.11, -0.10, -0.20, 0.06
9.57, -0.41, 0.03, -0.09, 0.16, 0.05
10.18, -0.35, 0.86, -0.09, 0.29, 0.01
10.24, -0.31, 0.92, -0.09, 0.24, -0.00
10.34, -0.24, 1.21, -0.09, 0.16, -0.04
10.34, -0.25, 1.33, -0.09, 0.07, -0.04
10.27, -0.22, 1.17, -0.10, -0.03, -0.02
10.40, -0.23, 1.30, -0.10, -0.16, 0.03
10.33, -0.24, 1.16, -0.11, -0.28, 0.06
9.52, -0.34, -0.06, -0.11, -0.22, 0.07
9.55, -0.36, -0.07, -0.09, 0.14, 0.04
10.15, -0.38, 0.74, -0.09, 0.29, 0.00
10.23, -0.35, 0.87, -0.09, 0.24, -0.02
10.36, -0.25, 1.26, -0.09, 0.17, -0.03
10.35, -0.24, 1.26, -0.09, 0.08, -0.03
10.31, -0.22, 1.20, -0.10, -0.04, 0.01
10.39, -0.24, 1.32, -0.10, -0.15, 0.03
10.36, -0.23, 1.24, -0.11, -0.27, 0.06
9.41, -0.35, -0.17, -0.10, -0.19, 0.06
9.50, -0.31, -0.08, -0.09, 0.12, 0.02
10.10, -0.41, 0.76, -0.08, 0.29, -0.01
10.23, -0.33, 0.92, -0.09, 0.24, -0.01
10.36, -0.30, 1.31, -0.09, 0.18, -0.01
10.32, -0.28, 1.24, -0.09, 0.09, -0.01
10.29, -0.27, 1.18, -0.10, -0.03, 0.00
10.37, -0.26, 1.29, -0.10, -0.14, 0.02
10.35, -0.26, 1.22, -0.11, -0.27, 0.04
9.52, -0.34, -0.00, -0.11, -0.22, 0.05
9.50, -0.31, -0.07, -0.09, 0.10, 0.03
10.14, -0.37, 0.81, -0.09, 0.29, 0.01
10.23, -0.27, 1.00, -0.09, 0.24, 0.00
10.36, -0.28, 1.35, -0.09, 0.19, -0.01
10.33, -0.25, 1.34, -0.09, 0.08, -0.02
10.28, -0.24, 1.20, -0.10, -0.03, -0.01
10.41, -0.22, 1.41, -0.10, -0.14, 0.00
10.38, -0.21, 1.27, -0.11, -0.28, 0.04
9.58, -0.29, 0.08, -0.11, -0.25, 0.06
9.47, -0.31, -0.14, -0.09, 0.07, 0.05
10.03, -0.44, 0.61, -0.08, 0.30, 0.02
10.31, -0.30, 1.04, -0.08, 0.26, 0.00
10.40, -0.35, 1.29, -0.09, 0.21, -0.02
10.33, -0.30, 1.21, -0.09, 0.09, -0.04
10.25, -0.31, 1.10, -0.10, -0.02, -0.02
10.46, -0.26, 1.39, -0.10, -0.15, 0.02
10.41, -0.30, 1.24, -0.11, -0.29, 0.06
9.60, -0.30, 0.11, -0.11, -0.27, 0.07
9.44, -0.29, -0.19, -0.09, 0.10, 0.04
9.97, -0.40, 0.53, -0.09, 0.30, 0.01
10.35, -0.23, 1.15, -0.08, 0.28, -0.01
10.38, -0.25, 1.38, -0.09, 0.20, -0.03
10.29, -0.23, 1.22, -0.09, 0.10, -0.03
10.27, -0.25, 1.19, -0.09, -0.02, -0.01
10.42, -0.21, 1.45, -0.10, -0.14, 0.03
10.41, -0.26, 1.35, -0.11, -0.27, 0.06
9.68, -0.28, 0.28, -0.11, -0.27, 0.07
9.47, -0.28, -0.10, -0.09, 0.07, 0.03
9.95, -0.35, 0.51, -0.09, 0.29, -0.00
10.32, -0.23, 1.05, -0.09, 0.26, -0.02
10.39, -0.30, 1.27, -0.09, 0.21, -0.01
10.29, -0.26, 1.09, -0.09, 0.11, -0.01
10.27, -0.29, 1.12, -0.09, -0.02, -0.00
10.41, -0.28, 1.38, -0.10, -0.13, 0.01
10.46, -0.32, 1.36, -0.10, -0.26, 0.04
9.64, -0.35, 0.16, -0.11, -0.26, 0.05
9.45, -0.36, -0.17, -0.10, 0.05, 0.04
9.91, -0.37, 0.43, -0.09, 0.28, 0.01
10.35, -0.30, 1.09, -0.08, 0.27, -0.00
10.38, -0.32, 1.26, -0.09, 0.22, -0.01
10.27, -0.25, 1.06, -0.09, 0.12, -0.01
10.27, -0.26, 1.15, -0.09, -0.01, -0.01
10.40, -0.23, 1.42, -0.10, -0.11, 0.00
10.45, -0.27, 1.43, -0.10, -0.24, 0.03
9.69, -0.28, 0.29, -0.11, -0.27, 0.05
9.39, -0.35, -0.15, -0.10, 0.02, 0.05
9.95, -0.36, 0.56, -0.09, 0.28, 0.03
10.32, -0.31, 1.14, -0.08, 0.27, 0.01
10.33, -0.27, 1.21, -0.09, 0.22, -0.02
10.28, -0.23, 1.12, -0.09, 0.11, -0.04
10.26, -0.28, 1.11, -0.09, -0.01, -0.02
10.37, -0.24, 1.36, -0.10, -0.10, 0.00
10.44, -0.26, 1.33, -0.10, -0.25, 0.05
9.78, -0.32, 0.36, -0.11, -0.28, 0.07
9.34, -0.39, -0.29, -0.10, -0.01, 0.05
9.94, -0.36, 0.40, -0.09, 0.27, 0.01
10.35, -0.38, 1.11, -0.08, 0.28, -0.01
10.31, -0.29, 1.05, -0.09, 0.23, -0.03
10.27, -0.30, 1.04, -0.09, 0.12, -0.03
10.28, -0.29, 1.14, -0.09, -0.00, -0.02
10.40, -0.27, 1.36, -0.10, -0.12, 0.02
10.44, -0.28, 1.41, -0.10, -0.25, 0.05
9.83, -0.34, 0.47, -0.11, -0.29, 0.08
9.40, -0.35, -0.20, -0.10, 0.02, 0.04
9.88, -0.28, 0.35, -0.09, 0.27, 0.00
10.36, -0.32, 1.16, -0.08, 0.29, -0.02
10.32, -0.26, 1.16, -0.09, 0.23, -0.02
10.24, -0.26, 1.03, -0.09, 0.12, -0.02
10.28, -0.24, 1.23, -0.09, 0.01, -0.00
10.38, -0.25, 1.44, -0.10, -0.10, 0.01
10.48, -0.26, 1.48, -0.10, -0.23, 0.04
10.03, -0.33, 0.74, -0.11, -0.30, 0.06
9.31, -0.38, -0.27, -0.10, -0.01, 0.04
9.81, -0.30, 0.28, -0.09, 0.25, 0.01
10.34, -0.34, 1.12, -0.08, 0.28, 0.00
10.29, -0.25, 1.03, -0.09, 0.23, -0.02
10.24, -0.31, 0.99, -0.09, 0.12, -0.01
10.28, -0.28, 1.15, -0.09, -0.00, -0.01
10.39, -0.26, 1.35, -0.10, -0.09, 0.00
10.49, -0.25, 1.45, -0.10, -0.22, 0.03
9.89, -0.35, 0.55, -0.11, -0.29, 0.05
9.28, -0.38, -0.34, -0.10, -0.03, 0.05
9.76, -0.34, 0.23, -0.09, 0.24, 0.02
10.33, -0.36, 1.15, -0.08, 0.29, 0.01
10.28, -0.25, 0.97, -0.09, 0.24, -0.01
10.26, -0.28, 1.00, -0.14, -0.07, -0.07
10.30, -0.23, 1.20, -0.09, 0.01, -0.03
10.36, -0.22, 1.38, -0.10, -0.08, -0.01
10.48, -0.20, 1.46, -0.10, -0.20, 0.03
10.02, -0.30, 0.74, -0.11, -0.29, 0.07
9.29, -0.31, -0.32, -0.10, -0.06, 0.06
9.85, -0.27, 0.37, -0.09, 0.25, 0.01
10.33, -0.32, 1.13, -0.08, 0.28, -0.01
10.24, -0.27, 0.94, -0.09, 0.24, -0.03
10.25, -0.28, 1.03, -0.09, 0.12, -0.03
10.31, -0.25, 1.23, -0.09, 0.02, -0.03
10.35, -0.26, 1.32, -0.10, -0.07, -0.00
10.46, -0.28, 1.44, -0.10, -0.21, 0.04
10.10, -0.37, 0.86, -0.11, -0.30, 0.08
9.28, -0.40, -0.37, -0.10, -0.10, 0.06
9.79, -0.38, 0.23, -0.09, 0.24, 0.01
10.33, -0.34, 1.10, -0.08, 0.30, -0.02
10.21, -0.36, 0.89, -0.09, 0.24, -0.03
10.24, -0.30, 1.08, -0.09, 0.13, -0.02
10.32, -0.23, 1.32, -0.09, 0.03, -0.01
10.38, -0.24, 1.38, -0.10, -0.08, 0.01
10.48, -0.23, 1.46, -0.10, -0.20, 0.03
10.22, -0.27, 1.02, -0.11, -0.30, 0.05
9.28, -0.34, -0.36, -0.10, -0.07, 0.04
9.70, -0.38, 0.21, -0.09, 0.22, 0.01
10.28, -0.26, 1.02, -0.08, 0.30, -0.01
10.24, -0.28, 0.94, -0.08, 0.24, -0.01
10.28, -0.29, 1.08, -0.09, 0.13, -0.01
10.35, -0.23, 1.34, -0.09, 0.04, -0.00
10.36, -0.25, 1.34, -0.10, -0.07, -0.00
10.48, -0.25, 1.43, -0.10, -0.19, 0.02
10.19, -0.28, 0.97, -0.11, -0.30, 0.04
9.28, -0.38, -0.41, -0.10, -0.10, 0.05
9.63, -0.47, 0.05, -0.09, 0.20, 0.03
10.26, -0.28, 0.93, -0.08, 0.31, 0.01
10.24, -0.37, 0.90, -0.08, 0.24, -0.01
10.32, -0.31, 1.16, -0.09, 0.14, -0.02
10.34, -0.27, 1.32, -0.09, 0.03, -0.04
10.35, -0.27, 1.32, -0.10, -0.06, -0.02
10.46, -0.23, 1.42, -0.10, -0.18, 0.02
10.18, -0.27, 0.97, -0.11, -0.30, 0.07
9.35, -0.35, -0.28, -0.10, -0.13, 0.07
9.59, -0.44, 0.03, -0.09, 0.18, 0.05
10.30, -0.23, 1.05, -0.08, 0.31, -0.01
10.21, -0.35, 0.88, -0.08, 0.25, -0.02
10.35, -0.22, 1.21, -0.09, 0.15, -0.04
10.35, -0.24, 1.34, -0.09, 0.04, -0.03
10.33, -0.24, 1.28, -0.10, -0.05, -0.00
10.44, -0.24, 1.41, -0.10, -0.17, 0.03
10.21, -0.26, 1.04, -0.11, -0.30, 0.07
9.33, -0.36, -0.28, -0.10, -0.16, 0.07
9.62, -0.45, 0.06, -0.09, 0.20, 0.02
10.25, -0.25, 0.95, -0.08, 0.31, -0.02
10.22, -0.36, 0.92, -0.09, 0.25, -0.03
10.30, -0.28, 1.16, -0.09, 0.14, -0.02
10.36, -0.27, 1.39, -0.09, 0.06, -0.01
10.30, -0.25, 1.27, -0.10, -0.04, 0.01
10.46, -0.24, 1.43, -0.10, -0.18, 0.03
10.22, -0.25, 1.02, -0.11, -0.30, 0.05
9.36, -0.37, -0.23, -0.10, -0.19, 0.05
9.59, -0.44, 0.03, -0.09, 0.18, 0.02
10.21, -0.30, 0.89, -0.08, 0.31, -0.01
10.23, -0.34, 0.92, -0.09, 0.25, -0.01
10.34, -0.26, 1.22, -0.09, 0.15, -0.01
10.37, -0.28, 1.36, -0.09, 0.07, -0.01
10.32, -0.27, 1.28, -0.10, -0.05, -0.01
10.44, -0.27, 1.39, -0.10, -0.17, 0.01
10.29, -0.29, 1.11, -0.11, -0.29, 0.04
9.35, -0.39, -0.27, -0.10, -0.16, 0.06
9.53, -0.42, -0.05, -0.09, 0.15, 0.04
10.18, -0.38, 0.77, -0.08, 0.31, 0.01
10.23, -0.35, 0.87, -0.09, 0.24, -0.00
10.38, -0.23, 1.25, -0.09, 0.17, -0.03
10.35, -0.25, 1.25, -0.09, 0.08, -0.03
10.31, -0.22, 1.21, -0.10, -0.04, -0.02
10.43, -0.24, 1.37, -0.10, -0.16, 0.01
10.35, -0.26, 1.20, -0.11, -0.29, 0.05
9.36, -0.36, -0.21, -0.10, -0.20, 0.07
9.43, -0.33, -0.12, -0.09, 0.13, 0.05
10.06, -0.41, 0.68, -0.08, 0.31, 0.02
10.24, -0.30, 0.96, -0.09, 0.25, -0.02
10.41, -0.26, 1.38, -0.09, 0.19, -0.04
10.34, -0.26, 1.33, -0.09, 0.07, -0.03
10.28, -0.23, 1.19, -0.09, -0.04, -0.01
10.49, -0.23, 1.47, -0.10, -0.16, 0.03
10.29, -0.27, 1.13, -0.11, -0.32, 0.07
9.42, -0.35, -0.11, -0.10, -0.23, 0.07
9.39, -0.32, -0.23, -0.09, 0.10, 0.03
10.11, -0.40, 0.73, -0.08, 0.33, -0.01
10.30, -0.27, 1.03, -0.09, 0.27, -0.02
10.41, -0.32, 1.36, -0.09, 0.21, -0.02
10.34, -0.30, 1.25, -0.09, 0.09, -0.01
10.27, -0.28, 1.11, -0.09, -0.03, 0.00
10.48, -0.24, 1.47, -0.10, -0.15, 0.02
10.35, -0.28, 1.16, -0.11, -0.32, 0.05
9.52, -0.32, -0.03, -0.11, -0.26, 0.05
9.41, -0.32, -0.20, -0.09, 0.13, 0.03
10.04, -0.42, 0.65, -0.08, 0.33, 0.00
10.33, -0.23, 1.13, -0.08, 0.28, -0.01
10.40, -0.26, 1.42, -0.09, 0.20, -0.01
10.31, -0.21, 1.24, -0.09, 0.10, -0.01
10.24, -0.23, 1.18, -0.09, -0.02, -0.00
